鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
中和區,房地(土地+建物),景平路31~60號,4.83,都市：其他:住宅區,,,1091230,土地1建物1車位0,二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851030,62.53,2,1,1,有,有,8050000,128738,,0.0,0,其他增建;,RPXRMLSKKHGGFHF96EA,51.66,0.0,4.26,有,
三峽區,土地,成福段小暗坑小段361~390地號,134.21,,山坡地保育區,丙種建築用地,1091229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,14902,,0.0,0,含土地增值稅或其他稅費70000元;其他                    ;親友、員工、共有人或其他特殊關係間之交易;,RPTOMLTKJHGGFIF98EA,0.0,0.0,0.0,無,
永和區,房地(土地+建物),仁愛路301~330號,7.72,都市：其他:住宅區,,,1100203,土地1建物1車位0,二層,十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0900418,64.92,1,0,1,有,有,8300000,127830,,0.0,0,,RPWOMLSKKHGGFHF56EA,32.37,0.0,7.02,有,
中和區,房地(土地+建物)+車位,建康路211~240號,27.4,都市：其他:住宅區,,,1100105,土地1建物1車位1,二十五層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080225,229.1,4,2,2,有,無,29620000,143790,坡道平面,37.71,2100000,,RPVQMLSKKHGGFHF66EA,111.58,10.79,13.42,有,
中和區,房地(土地+建物),自強路27巷1~30號,25.14,都市：其他:住宅區,,,1100112,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660607,78.14,3,2,2,有,無,14700000,188124,,0.0,0,其他增建;,RPWQMLSKKHGGFHF76EA,78.14,0.0,0.0,無,163
中和區,房地(土地+建物),景平路385巷24弄1~30號,24.25,都市：其他:住宅區,,,1100106,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751205,74.97,7,2,6,有,無,9500000,126717,,0.0,0,頂樓加蓋;,RPURMLSKKHGGFHF66EA,66.33,0.0,8.64,無,
中和區,房地(土地+建物)+車位,建康路211~240號,27.81,都市：其他:住宅區,,,1100105,土地1建物1車位1,二十五層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080225,232.76,4,2,2,有,無,29720000,141605,坡道平面,37.71,2100000,,RPSNMLSKKHGGFHF68EA,115.23,9.55,13.61,有,
中和區,房地(土地+建物)+車位,建康路181~210號,30.4,都市：其他:住宅區,,,1100102,土地1建物1車位1,二十四層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080225,250.82,4,2,2,有,無,31050000,135845,坡道平面,37.71,2100000,,RPTNMLSKKHGGFHF78EA,129.22,9.55,14.38,有,
永和區,房地(土地+建物),中和路481~510號,7.81,都市：其他:商業區,,,1091227,土地2建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0850626,77.43,0,0,0,無,有,11710000,151233,,0.0,0,陽台外推;夾層;,RPUNMLSKKHGGFHF88EA,40.8,0.0,7.28,有,
永和區,房地(土地+建物),永和路二段151~180號,2.64,都市：其他:住宅區,,,1100112,土地3建物1車位0,十四層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1000422,38.84,1,1,1,有,有,8100000,208548,,0.0,0,,RPVNMLSKKHGGFHF98EA,21.15,0.0,5.22,有,
永和區,房地(土地+建物),福和路7巷1~30號,3.93,都市：其他:住宅區,,,1091229,土地1建物1車位0,一層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0920821,54.900000000000006,1,2,1,有,有,9300000,169399,,0.0,0,夾層;其他增建;,RPWNMLSKKHGGFHF09EA,37.73,1.87,0.0,有,
中和區,房地(土地+建物),新生街30巷1~30號,15.43,都市：其他:住宅區,,,1100103,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720421,65.84,3,2,1,有,無,7200000,109356,,0.0,0,,RPPOMLSKKHGGFHF48EA,61.84,0.0,4.0,無,
八里區,土地,龍源段661~690地號,47.02,都市：其他:第二種保護區,,,1100209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,419999,8932,,0.0,0,農作物;地清或未辦繼承標售;,RPQPMLSKKHGGFEF38EA,0.0,0.0,0.0,無,
淡水區,房地(土地+建物),民族路33巷1~30號,29.24,都市：其他:乙種工業區,,,1100112,土地1建物1車位0,一層，二層,十四層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,0841206,150.0,4,1,2,有,有,12900000,86000,,0.0,0,1樓大廳，2樓4房2衛,RPPNMLTKKHGGFEF18EA,92.4,44.38,0.0,有,
淡水區,房地(土地+建物),坪頂路121~150號,24.5,,山坡地保育區,丙種建築用地,1100112,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850429,65.6,3,2,2,有,無,5100000,77744,,0.0,0,陽台外推;夾層;其他增建;,RPWSMLTKKHGGFEF76EA,44.01,6.41,5.29,有,
瑞芳區,房地(土地+建物)+車位,員山子路1~30號,45.06,,鄉村區,乙種建築用地,1100203,土地3建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840612,117.7,3,2,2,有,有,4100000,34834,坡道機械,0.0,0,,RPQNMLSKKHGGFFF28EA,90.15,1.12,12.4,有,
三重區,房地(土地+建物),重新路五段609巷1~30號,140.8,都市：其他:乙種工業區,,,1091124,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),工商用,鋼筋混凝土造,0810521,1199.98,0,0,0,無,有,101580000,84651,,0.0,0,陽台外推;,RPQNMLRKKHGGFGF28EA,908.04,0.0,32.46,有,
蘆洲區,房地(土地+建物)+車位,永樂街91~120號,18.85,都市：其他:住宅區,,,1091222,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861209,182.46,4,2,2,有,有,15000000,82210,坡道平面,0.0,0,,RPXNMLSKKHGGFGF09EA,97.77,0.0,15.77,有,164
蘆洲區,房地(土地+建物)+車位,集賢路301~330號,29.1,都市：其他:住宅區,,,1091230,土地1建物1車位1,十八層，十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000905,273.08,0,2,2,有,有,39680000,145305,坡道平面,24.07,0,,RPOOMLSKKHGGFGF28EA,0.0,0.0,0.0,有,
三重區,房地(土地+建物),仁美街108巷1~30號,8.38,都市：其他:住宅區,,,1100127,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670811,30.5,2,1,1,有,無,2800000,91803,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPUPMLSKKHGGFGF98EA,0.0,0.0,0.0,無,
中和區,車位,中興街181~210號,0.98,都市：其他:住宅區,,,1100103,土地0建物0車位1,,,其他,,,,17.51,0,0,0,有,有,1600000,,坡道平面,17.51,1600000,僅車位交易;,RPPNMLPJKHGGFHF97EA,0.0,0.0,0.0,有,165
中和區,房地(土地+建物),中興街181~210號,6.84,都市：其他:住宅區,,,1100103,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971009,56.1,1,1,1,有,有,7700000,137255,,0.0,0,陽台外推;,RPQNMLPJKHGGFHF08EA,30.88,0.0,7.54,有,166
淡水區,房地(土地+建物)+車位,濱海路一段306巷60弄31~60號,23.97,都市：其他:第五種住宅區,,,1100122,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021021,170.66000000000003,3,2,2,有,有,9600000,56252,坡道平面,32.4,0,另有機車位乙位,RPOOMLSKKHGGFEF08EA,84.45,2.21,9.82,有,167
淡水區,房地(土地+建物)+車位,八勢路1~30號,43.72,都市：其他:住宅區(一),,,1091224,土地1建物1車位1,七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070207,195.13,3,2,2,有,有,16900000,99941,坡道平面,43.04,1700000,親友、員工、共有人或其他特殊關係間之交易;,RPQOMLSKKHGGFEF28EA,89.8,7.96,4.9,有,168
淡水區,房地(土地+建物),淡金路16巷61~90號,17.65,都市：其他:住宅區(二),,,1100116,土地1建物1車位0,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030211,91.3,2,2,1,有,有,8000000,87623,,0.0,0,,RPVPMLTJKHGGFEF88EA,56.07,0.95,6.78,有,169
汐止區,房地(土地+建物)+車位,南興路61~90號,21.99,都市：其他:道路用地,,,1100201,土地3建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011126,164.29,3,2,2,有,有,15500000,99852,坡道平面,29.09,2000000,,RPXOMLSKKHGGFDF88EA,76.67,6.86,7.35,有,170
汐止區,房地(土地+建物),新臺五路一段151~180號,4.49,都市：其他:商業區,,,1100122,土地1建物1車位0,二十六層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890523,126.61,2,2,1,有,有,11600000,91620,,0.0,0,,RPSPMLSKKHGGFDF48EA,0.0,0.0,0.0,有,171
汐止區,房地(土地+建物)+車位,東勢街201巷129弄61~90號,54.8,,山坡地保育區,丙種建築用地,1100122,土地2建物1車位1,二層,五層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1070212,118.55000000000001,2,1,1,有,有,10330000,99932,坡道平面,30.19,1500000,含裝潢費;,RPVPMLSKKHGGFDF78EA,51.86,1.96,4.39,有,
汐止區,房地(土地+建物)+車位,東勢街201巷129弄91~120號,57.32,,山坡地保育區,丙種建築用地,1100115,土地2建物1車位1,三層,五層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1070212,122.53999999999999,2,1,1,有,有,10500000,99632,坡道平面,30.19,1300000,含裝潢費;,RPWPMLSKKHGGFDF88EA,53.94,2.1,4.85,有,
汐止區,車位,新臺五路一段151~180號,1.28,都市：其他:商業區,,,1100122,土地1建物1車位1,,,其他,,,,39.45,0,0,0,有,有,2400000,,坡道平面,39.45,2400000,僅車位交易;,RPOQMLSKKHGGFDF18EA,0.0,0.0,0.0,有,172
汐止區,房地(土地+建物)+車位,忠三街16巷1~30號,103.42,,山坡地保育區,丙種建築用地,1100112,土地1建物1車位1,一層，二層，地下一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790915,293.45000000000005,3,2,3,有,有,23000000,78381,坡道平面,47.15,0,,RPSQMLSKKHGGFDF58EA,259.2,14.89,8.51,無,
金山區,房地(土地+建物),中正路69巷1~30號,26.59,都市：其他:住宅區,,,1100119,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841207,107.52000000000001,3,1,2,有,有,3900000,36272,,0.0,0,親友間交易，受債務關係影響,RPPNMLSKKHGGFDF97EA,80.47,0.0,7.21,有,
淡水區,土地,關渡段661~690地號,228.44,都市：其他:住宅區(四),,,1091120,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,38000000,166346,,0.0,0,土地增值稅3443175，由買方負擔。,RPTPMLSJKHGGFEF58EA,0.0,0.0,0.0,無,173
新店區,土地,安康段721~750地號,37.93,都市：其他:農業區,,,1020201,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1630990,43000,,0.0,0,,RPROMLSKKHGGFCF18EA,0.0,0.0,0.0,無,174
新店區,房地(土地+建物),中華路42巷31~60號,18.47,都市：其他:第四種住宅區,,,1091231,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610518,52.35,3,3,2,有,無,7860000,150143,,0.0,0,陽台外推;頂樓加蓋;,RPWOMLSKKHGGFCF68EA,45.29,0.0,7.06,無,
新店區,房地(土地+建物),北宜路二段481~510號,19.13,都市：其他:第三種住宅區。,,,1091229,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930115,117.28,4,2,2,有,有,8950000,76313,,0.0,0,,RPXOMLSKKHGGFCF78EA,86.31,0.0,6.27,有,
新店區,房地(土地+建物)+車位,文中路31~60號,17.53,都市：其他:第四種住宅區,,,1091228,土地4建物1車位1,四層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0800111,162.70000000000002,3,2,2,有,有,16000000,106405,坡道平面,30.0,1880000,其他增建;,RPXOMLTKKHGGFCF88EA,106.59,0.0,11.62,有,
深坑區,房地(土地+建物),翠谷街61~90號,9.61,,鄉村區,乙種建築用地,1100127,土地2建物1車位0,六層,六層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1070904,34.66,1,1,1,有,無,3500000,100981,,0.0,0,,RPTPMLTKKHGGFCF58EA,15.98,0.0,3.0,有,175
新莊區,房地(土地+建物),建興街30巷1~30號,39.92,都市：其他:住宅區,,,1091219,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710427,93.56,3,2,1,有,無,9360000,100043,,0.0,0,陽台外推;其他增建;,RPXRMLSKKHGGFBF98EA,73.81,0.0,19.75,無,176
新莊區,房地(土地+建物)+車位,思源路332巷1~30號,20.71,都市：其他:第二種住宅區,,,1091213,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091014,130.15,2,2,1,有,有,18880000,181194,坡道平面,36.99,2000000,含裝潢費;,RPQTMLSKKHGGFBF48EA,0.0,0.0,0.0,有,
新莊區,房地(土地+建物)+車位,中正路631~660號,38.05,都市：其他:乙種工業區,,,1100115,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0910130,329.99,0,0,0,無,有,28843000,90753,其他,29.8,1600000,,RPTOMLTKKHGGFBF38EA,203.07,0.0,0.0,有,
新莊區,房地(土地+建物)+車位,福德一街31~60號,27.35,都市：其他:第二種住宅區,,,1100107,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1001230,177.57,3,2,2,有,有,21000000,123065,坡道平面,23.18,2000000,,RPQRMLTKKHGGFBF38EA,88.64,6.25,11.0,有,177
板橋區,房地(土地+建物),篤行路二段151巷1~30號,21.08,都市：其他:商業區,,,1100105,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0750114,88.58,2,2,2,有,無,10600000,119666,,0.0,0,其他增建;,RPTRMLSKKHGGFAF48EA,80.82,7.76,0.0,無,
土城區,房地(土地+建物),金城路三段73巷9弄1~30號,32.41,都市：其他:第二種住宅區,,,1100106,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780121,113.06,3,2,1,有,無,11900000,105254,,0.0,0,,RPPWMLSKKHGGFAF58EA,97.71,0.0,15.35,無,178
板橋區,房地(土地+建物),新府路61~90號,3.42,都市：其他:第二種特定專用區,,,1091210,土地1建物1車位0,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971119,50.69,2,2,1,有,有,9300000,183468,,0.0,0,夾層;,RPRNMLRKKHGGFAF77EA,27.86,0.0,3.98,有,
板橋區,房地(土地+建物),溪崑二街56巷1~30號,26.92,都市：其他:第一種住宅區,,,1100102,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,95.76,3,2,1,有,無,6250000,65267,,0.0,0,陽台外推;,RPPQMLRKKHGGFAF87EA,95.76,0.0,0.0,無,
板橋區,房地(土地+建物),三民路二段211~240號,12.15,都市：其他:住宅區,,,1100128,土地1建物1車位0,十層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090929,83.61,2,1,1,有,有,12100000,144720,,0.0,0,,RPWOMLTJKHGGFAF48EA,48.83,0.74,6.64,有,
板橋區,房地(土地+建物),三民路二段241~270號,14.5,都市：其他:住宅區,,,1100128,土地1建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090929,99.38999999999999,2,2,1,有,有,13250000,133313,,0.0,0,,RPXOMLTJKHGGFAF58EA,56.02,3.15,7.65,有,
樹林區,房地(土地+建物)+車位,佳園路三段211~240號,47.43,都市：其他:住宅區,,,1100118,土地1建物1車位1,四層，五層，屋頂突出物,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970229,246.62,4,2,3,有,有,19200000,77853,坡道平面,55.03,0,陽台外推;,RPSOMLSKKHGGFIF78DA,141.24,15.17,11.15,有,179
板橋區,房地(土地+建物),長安街261巷1~30號,18.01,都市：其他:住宅區,,,1091205,土地1建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830606,95.41,2,1,1,有,有,14200000,148831,,0.0,0,,RPQQMLPJKHGGFAF67EA,74.14,2.41,9.44,有,180
鶯歌區,土地,陶瓷段421~450地號,23.04,都市：其他:綠地,,,1100130,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1403145,60900,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPSNMLSJKHGGFIF58DA,0.0,0.0,0.0,無,
三峽區,土地,成福段成福小段871~900地號,1329.0,,山坡地保育區,農牧用地,1091225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,1505,,0.0,0,農作物;,RPTOMLPKJHGGFIF48DA,0.0,0.0,0.0,無,
三峽區,房地(土地+建物)+車位,民生街1巷1~30號,26.56,都市：其他:住宅區,,,1091227,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031211,160.26,3,2,2,有,有,13680000,85361,坡道平面,29.8,0,,RPWNMLTLKIPFFIF57DA,83.03,1.34,5.66,有,181
中和區,房地(土地+建物),秀朗路三段175巷1~30號,7.07,都市：其他:機關用地,,,1091227,土地7建物1車位0,四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850108,64.92999999999999,2,1,1,有,有,8200000,126290,,0.0,0,,RPPNMLLKKHGGFHF57DA,52.2,0.29,5.77,有,
中和區,房地(土地+建物)+車位,中山路三段136巷31~60號,15.63,都市：其他:乙種工業區,,,1100118,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970930,138.0,3,2,2,有,有,15600000,113043,其他,0.0,0,,RPPNMLPKKHGGFHF97DA,75.55,0.0,12.05,有,
中和區,房地(土地+建物),興南路一段93巷61~90號,22.31,都市：其他:住宅區,,,1100120,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660819,62.08,4,0,4,有,無,8500000,136920,,0.0,0,,RPRNMLPKKHGGFHF18DA,62.08,0.0,0.0,無,182
中和區,房地(土地+建物)+車位,景平路121~150號,12.99,都市：其他:住宅區,,,1100110,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1020813,154.84,4,2,2,有,有,23000000,148540,坡道機械,10.21,0,,RPSNMLPKKHGGFHF28DA,67.46,4.24,26.64,有,183
中和區,房地(土地+建物),華新街50巷5弄1~30號,55.85,都市：其他:住宅區,,,1100119,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0570701,74.52,7,3,5,有,無,14000000,187869,,0.0,0,頂樓加蓋;,RPSQMLSKKHGGFHF88DA,74.52,0.0,0.0,無,184
中和區,房地(土地+建物),保健路106巷6弄1~30號,33.92,都市：其他:住宅區,,,1091227,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),見其他登記事項,見其他登記事項,0630801,98.35,3,2,1,有,無,11360000,115506,,0.0,0,,RPQRMLSKKHGGFHF78DA,79.6,0.0,18.75,無,
中和區,房地(土地+建物),大仁街20巷1~30號,39.78,都市：其他:住宅區,,,1100127,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0650526,109.51,3,2,1,有,無,13800000,126016,,0.0,0,,RPRPMLTKKHGGFHF78DA,109.51,0.0,0.0,無,
中和區,土地,自強段301~330地號,185.32,都市：其他:保護區,,,1100119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,11871,,0.0,0,地清或未辦繼承標售;,RPWPMLTKKHGGFHF66DA,0.0,0.0,0.0,無,
永和區,房地(土地+建物),永貞路331~360號,21.69,都市：其他:道路用地,,,1091217,土地2建物1車位0,七層，陽台,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680228,124.05000000000001,3,2,2,有,有,15200000,122531,,0.0,0,,RPWPMLRKKHGGFHF09DA,105.7,0.0,0.0,有,
中和區,房地(土地+建物)+車位,圓通路335巷33弄31~60號,37.54,都市：其他:住宅區,,,1100106,土地2建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950929,169.34,3,2,1,有,有,17280000,102043,坡道平面,27.12,0,其他增建;,RPVQMLRKKHGGFHF09DA,86.34,0.0,12.05,有,
中和區,土地,華新段181~210地號,112.05,都市：其他:道路用地,,,1100126,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5243940,46800,,0.0,0,包含公共設施保留地用地;,RPPRMLRKKHGGFHF58DA,0.0,0.0,0.0,無,
中和區,車位,中正路1201~1230號,0.04,都市：其他:鐵路用地,,,1100104,土地0建物0車位1,,,其他,,,,33.38,0,0,0,有,有,2000000,,坡道平面,33.38,2000000,僅車位交易;,RPXPMLLJKHGGFHF48DA,0.0,0.0,0.0,有,185
中和區,房地(土地+建物),民有街31~60號,11.86,都市：其他:住宅區,,,1100107,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090120,89.68,2,1,1,有,有,14550000,162244,,0.0,0,,RPQQMLOJKHGGFHF18DA,49.72,7.11,4.2,有,
中和區,房地(土地+建物)+車位,中原街121~150號,57.88,都市：其他:住宅區,,,1100112,土地1建物1車位3,十三層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1051102,356.35,3,2,3,有,無,41400000,142116,坡道平面,103.74,5500000,含裝潢費2292300元;,RPTRMLMJKHGGFHF38DA,154.17,0.0,18.39,有,
中和區,房地(土地+建物),景平路588巷31~60號,64.03,都市：其他:住宅區,,,1100113,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670621,94.72,5,2,6,有,無,14080000,148649,,0.0,0,其他增建;,RPWRMLMJKHGGFHF68DA,0.0,0.0,0.0,無,
永和區,房地(土地+建物),保平路91~120號,20.62,都市：其他:商業區,,,1100118,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0640419,73.24,0,1,1,有,無,26000000,354997,,0.0,0,陽台外推;,RPSVMLTLJHGGFHF86DA,67.94,0.0,5.3,無,
永和區,房地(土地+建物),福和路211~240號,9.85,都市：其他:住宅區,,,1100118,土地6建物1車位0,十層，陽台,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0671130,75.63,2,2,2,有,有,9380000,124025,,0.0,0,陽台外推;其他增建;,RPTVMLQLJHGGFHF66DA,75.63,0.0,0.0,有,
永和區,房地(土地+建物),四維街89巷2弄1~30號,18.92,都市：其他:住宅區,,,1091212,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730614,86.35,4,2,2,有,無,13880000,160741,,0.0,0,其他增建;,RPRPMLRLJHGGFHF58DA,76.23,10.12,0.0,無,186
中和區,房地(土地+建物),中正路1201~1230號,11.16,都市：其他:鐵路用地,,,1100103,土地2建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0961107,90.26,2,2,1,有,有,11200000,124086,,0.0,0,陽台外推;其他增建;,RPUTMLRLJHGGFHF66DA,62.94,0.0,7.76,有,187
中和區,房地(土地+建物),景平路997巷1~30號,20.72,都市：其他:道路用地,,,1091215,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710227,97.99,3,2,1,有,無,9450000,96438,,0.0,0,,RPWNMLQKJHGGFHF68DA,70.64,13.6,8.0,無,
永和區,房地(土地+建物),豫溪街191巷7弄1~30號,28.5,都市：其他:住宅區,,,1091115,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671215,88.56,3,2,1,有,無,10580000,119467,,0.0,0,陽台外推;其他增建;,RPWOMLOJJHGGFHF48DA,88.56,0.0,0.0,無,
永和區,房地(土地+建物),中山路一段281巷1~30號,37.28,都市：其他:住宅區,,,1100103,土地4建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0640204,85.58,0,1,0,有,無,20500000,239542,,0.0,0,其他增建;,RPWTOLOKJHGGFHF66DA,85.58,0.0,0.0,無,
蘆洲區,房地(土地+建物),民族路241~270號,15.66,都市：其他:住宅區,,,1100201,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790306,90.28999999999999,3,2,2,有,有,8280000,91705,,0.0,0,陽台外推;,RPRPMLTKKHGGFGF68DA,72.48,0.0,5.49,有,
三重區,房地(土地+建物),自強路四段3巷1~30號,27.0,都市：其他:乙種工業區,,,1100129,土地1建物1車位0,一層，夾層，地下層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0750923,168.5,0,0,0,無,無,16000000,94955,,0.0,0,,RPVOMLSKKHGGFGF88DA,154.9,13.6,0.0,無,
三重區,房地(土地+建物),大同北路121~150號,25.18,都市：其他:住宅區,,,1100109,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701226,94.0,5,2,2,有,無,8100000,86170,,0.0,0,其他增建;,RPVQMLRKKHGGFGF98DA,83.0,0.0,11.0,無,
三重區,房地(土地+建物)+車位,三信路61~90號,23.44,都市：其他:住宅區,,,1100108,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041030,136.5,3,2,2,有,有,15400000,112821,坡道機械,23.18,0,,RPQPMLRKKHGGFGF38DA,66.78,3.5,9.7,有,188
蘆洲區,房地(土地+建物)+車位,長樂路31~60號,23.32,都市：其他:住宅區,,,1100124,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940203,132.56,3,2,2,有,有,15900000,119946,坡道平面,29.11,0,陽台外推;其他增建;,RPUPMLRKKHGGFGF78DA,0.0,0.0,0.0,有,189
蘆洲區,房地(土地+建物),民族路314巷1~30號,18.9,都市：其他:住宅區,,,1100112,土地1建物1車位0,一層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0840804,115.21000000000001,2,1,1,有,有,16900000,146689,,0.0,0,熟人交易,RPRPMLSJKHGGFGF48DA,0.0,0.0,0.0,有,190
